ID_,class_,subject,catalog,title,units,grading_basis,grade,term,roster_status
1632,,MATH,235,,4,LTR,D-,4,
1632,,COMPSCI,311,,4,LTR,B,5,
1632,,COMPSCI,377,,4,LTR,C,5,
1632,,COMPSCI,328,,4,LTR,A,6,
1632,,COMPSCI,508,,4,LTR,D-,6,
1632,,COMPSCI,326,,4,LTR,A,7,
1632,,COMPSCI,546,,4,LTR,A,7,
1632,,COMPSCI,674,,4,LTR,D,8,
1632,,COMPSCI,550,,4,LTR,C-,8,
1632,,COMPSCI,532,,4,LTR,F,9,
1632,,COMPSCI,501,,4,LTR,D-,9,
1633,,COMPSCI,121,,4,LTR,A,1,
1633,,MATH,131,,4,LTR,A,1,
1633,,COMPSCI,187,,4,LTR,A,2,
1633,,MATH,132,,4,LTR,A,2,
1633,,COMPSCI,230,,4,LTR,A-,3,
1633,,COMPSCI,250,,4,LTR,C,3,
1633,,MATH,233,,4,LTR,A,3,
1633,,COMPSCI,220,,4,LTR,C-,4,
1633,,COMPSCI,240,,4,LTR,A,4,
1633,,MATH,235,,4,LTR,A,4,
1633,,COMPSCI,311,,4,LTR,C+,5,
1633,,COMPSCI,389,,4,LTR,A,5,
1633,,COMPSCI,491G,,4,LTR,B,6,
1633,,COMPSCI,420,,4,LTR,A,6,
1633,,COMPSCI,320,,4,LTR,A,7,
1633,,COMPSCI,501,,4,LTR,A,7,
1633,,COMPSCI,550,,4,LTR,F,8,
1633,,COMPSCI,561,,4,LTR,F,8,
1633,,COMPSCI,377,,4,LTR,B,9,
1633,,COMPSCI,328,,4,LTR,A,9,
1634,,COMPSCI,121,,4,LTR,A,1,
1634,,MATH,131,,4,LTR,B,1,
1634,,COMPSCI,187,,4,LTR,A,2,
1634,,MATH,132,,4,LTR,A,2,
1634,,COMPSCI,220,,4,LTR,A,3,
1634,,COMPSCI,250,,4,LTR,A,3,
1634,,MATH,233,,4,LTR,A,3,
1634,,COMPSCI,240,,4,LTR,A,4,
1634,,COMPSCI,240,,4,LTR,A,4,
1634,,MATH,235,,4,LTR,D-,4,
1634,,COMPSCI,311,,4,LTR,A-,5,
1634,,COMPSCI,490Q,,4,LTR,F,5,
1634,,COMPSCI,546,,4,LTR,A,6,
1634,,COMPSCI,320,,4,LTR,F,6,
1634,,COMPSCI,508,,4,LTR,F,7,
1634,,COMPSCI,535,,4,LTR,F,7,
1634,,COMPSCI,446,,4,LTR,F,8,
1634,,COMPSCI,514,,4,LTR,C,8,
1634,,COMPSCI,345,,4,LTR,A-,9,
1634,,COMPSCI,429,,4,LTR,C,9,
1635,,COMPSCI,121,,4,LTR,A,1,
1635,,MATH,131,,4,LTR,A,1,
1635,,COMPSCI,187,,4,LTR,A,2,
1635,,MATH,132,,4,LTR,A,2,
1635,,COMPSCI,230,,4,LTR,A,3,
1635,,COMPSCI,230,,4,LTR,C,3,
1635,,MATH,233,,4,LTR,C-,3,
1635,,COMPSCI,250,,4,LTR,A-,4,
1635,,COMPSCI,240,,4,LTR,A-,4,
1635,,MATH,235,,4,LTR,A,4,
1635,,COMPSCI,311,,4,LTR,A,5,
1635,,COMPSCI,325,,4,LTR,C,5,
1635,,COMPSCI,532,,4,LTR,A,6,
1635,,COMPSCI,446,,4,LTR,D-,6,
1635,,COMPSCI,453,,4,LTR,B,7,
1635,,COMPSCI,466,,4,LTR,D+,7,
1635,,COMPSCI,546,,4,LTR,F,8,
1635,,COMPSCI,445,,4,LTR,A,8,
1635,,COMPSCI,508,,4,LTR,F,9,
1635,,COMPSCI,561,,4,LTR,C,9,
1636,,COMPSCI,121,,4,LTR,B-,1,
1636,,MATH,131,,4,LTR,A,1,
1636,,COMPSCI,187,,4,LTR,B-,2,
1636,,MATH,132,,4,LTR,A,2,
1636,,COMPSCI,240,,4,LTR,C+,3,
1636,,COMPSCI,250,,4,LTR,D,3,
1636,,MATH,233,,4,LTR,A,3,
1636,,COMPSCI,250,,4,LTR,A,4,
1636,,COMPSCI,240,,4,LTR,A,4,
1636,,MATH,235,,4,LTR,A,4,
1636,,COMPSCI,311,,4,LTR,F,5,
1636,,COMPSCI,326,,4,LTR,A,5,
1636,,COMPSCI,453,,4,LTR,A,6,
1636,,COMPSCI,383,,4,LTR,F,6,
1636,,COMPSCI,325,,4,LTR,F,7,
1636,,COMPSCI,490U,,4,LTR,C,7,
1636,,COMPSCI,550,,4,LTR,F,8,
1636,,COMPSCI,377,,4,LTR,C,8,
1636,,COMPSCI,389,,4,LTR,D-,9,
1636,,COMPSCI,328,,4,LTR,B+,9,
1637,,COMPSCI,121,,4,LTR,A,1,
1637,,MATH,131,,4,LTR,B,1,
1637,,COMPSCI,187,,4,LTR,B,2,
1637,,MATH,132,,4,LTR,A,2,
1637,,COMPSCI,220,,4,LTR,C+,3,
1637,,COMPSCI,230,,4,LTR,A,3,
1637,,MATH,233,,4,LTR,A,3,
1637,,COMPSCI,240,,4,LTR,A-,4,
1637,,COMPSCI,230,,4,LTR,A,4,
1637,,MATH,235,,4,LTR,A,4,
1637,,COMPSCI,311,,4,LTR,C+,5,
1637,,COMPSCI,326,,4,LTR,C,5,
1637,,COMPSCI,453,,4,LTR,F,6,
1637,,COMPSCI,490U,,4,LTR,F,6,
1637,,COMPSCI,550,,4,LTR,B-,7,
1637,,COMPSCI,532,,4,LTR,F,7,
1637,,COMPSCI,429,,4,LTR,F,8,
1637,,COMPSCI,383,,4,LTR,A,8,
1637,,COMPSCI,590J,,4,LTR,D+,9,
1637,,COMPSCI,445,,4,LTR,A,9,
1638,,COMPSCI,121,,4,LTR,A,1,
1638,,MATH,131,,4,LTR,A,1,
1638,,COMPSCI,187,,4,LTR,A,2,
1638,,MATH,132,,4,LTR,A,2,
1638,,COMPSCI,230,,4,LTR,A,3,
1638,,COMPSCI,220,,4,LTR,B,3,
1638,,MATH,233,,4,LTR,A,3,
1638,,COMPSCI,250,,4,LTR,A,4,
1638,,COMPSCI,250,,4,LTR,A-,4,
1638,,MATH,235,,4,LTR,A,4,
1638,,COMPSCI,311,,4,LTR,A,5,
1638,,COMPSCI,383,,4,LTR,A,5,
1638,,COMPSCI,490U,,4,LTR,A-,6,
1638,,COMPSCI,590J,,4,LTR,F,6,
1638,,COMPSCI,490Q,,4,LTR,F,7,
1638,,COMPSCI,514,,4,LTR,F,7,
1638,,COMPSCI,370,,4,LTR,F,8,
1638,,COMPSCI,345,,4,LTR,A,8,
1638,,COMPSCI,328,,4,LTR,A,9,
1638,,COMPSCI,420,,4,LTR,F,9,
1639,,COMPSCI,121,,4,LTR,B,1,
1639,,MATH,131,,4,LTR,A,1,
1639,,COMPSCI,187,,4,LTR,A,2,
1639,,MATH,132,,4,LTR,A,2,
1639,,COMPSCI,220,,4,LTR,A,3,
1639,,COMPSCI,230,,4,LTR,A,3,
1639,,MATH,233,,4,LTR,A,3,
1639,,COMPSCI,220,,4,LTR,B,4,
1639,,COMPSCI,240,,4,LTR,A-,4,
1639,,MATH,235,,4,LTR,A,4,
1639,,COMPSCI,311,,4,LTR,F,5,
1639,,COMPSCI,326,,4,LTR,F,5,
1639,,COMPSCI,453,,4,LTR,F,6,
1639,,COMPSCI,501,,4,LTR,F,6,
1639,,COMPSCI,389,,4,LTR,F,7,
1639,,COMPSCI,390R,,4,LTR,A,7,
1639,,COMPSCI,328,,4,LTR,C+,8,
1639,,COMPSCI,345,,4,LTR,A-,8,
1639,,COMPSCI,377,,4,LTR,A-,9,
1639,,COMPSCI,320,,4,LTR,C,9,
1640,,COMPSCI,121,,4,LTR,B-,1,
1640,,MATH,131,,4,LTR,A,1,
1640,,COMPSCI,187,,4,LTR,A,2,
1640,,MATH,132,,4,LTR,B+,2,
1640,,COMPSCI,230,,4,LTR,D,3,
1640,,COMPSCI,220,,4,LTR,C+,3,
1640,,MATH,233,,4,LTR,A,3,
1640,,COMPSCI,250,,4,LTR,A,4,
1640,,COMPSCI,220,,4,LTR,A,4,
1640,,MATH,235,,4,LTR,D,4,
1640,,COMPSCI,311,,4,LTR,B,5,
1640,,COMPSCI,546,,4,LTR,F,5,
1640,,COMPSCI,550,,4,LTR,D,6,
1640,,COMPSCI,383,,4,LTR,C+,6,
1640,,COMPSCI,328,,4,LTR,B+,7,
1640,,COMPSCI,325,,4,LTR,B,7,
1640,,COMPSCI,590J,,4,LTR,B+,8,
1640,,COMPSCI,377,,4,LTR,C,8,
1640,,COMPSCI,429,,4,LTR,B,9,
1640,,COMPSCI,532,,4,LTR,D,9,
1641,,COMPSCI,121,,4,LTR,A,1,
1641,,MATH,131,,4,LTR,B,1,
1641,,COMPSCI,187,,4,LTR,A,2,
1641,,MATH,132,,4,LTR,A,2,
1641,,COMPSCI,240,,4,LTR,C,3,
1641,,COMPSCI,230,,4,LTR,A,3,
1641,,MATH,233,,4,LTR,A,3,
1641,,COMPSCI,250,,4,LTR,B+,4,
1641,,COMPSCI,240,,4,LTR,A-,4,
1641,,MATH,235,,4,LTR,A,4,
1641,,COMPSCI,311,,4,LTR,A,5,
1641,,COMPSCI,345,,4,LTR,C,5,
1641,,COMPSCI,501,,4,LTR,A-,6,
1641,,COMPSCI,491G,,4,LTR,F,6,
1641,,COMPSCI,326,,4,LTR,C,7,
1641,,COMPSCI,453,,4,LTR,A,7,
1641,,COMPSCI,389,,4,LTR,A,8,
1641,,COMPSCI,532,,4,LTR,C,8,
1641,,COMPSCI,377,,4,LTR,C,9,
1641,,COMPSCI,390R,,4,LTR,D,9,
1642,,COMPSCI,121,,4,LTR,A,1,
1642,,MATH,131,,4,LTR,A,1,
1642,,COMPSCI,187,,4,LTR,A,2,
1642,,MATH,132,,4,LTR,B+,2,
1642,,COMPSCI,230,,4,LTR,A,3,
1642,,COMPSCI,220,,4,LTR,A,3,
1642,,MATH,233,,4,LTR,A,3,
1642,,COMPSCI,230,,4,LTR,A,4,
1642,,COMPSCI,250,,4,LTR,D-,4,
1642,,MATH,235,,4,LTR,C+,4,
1642,,COMPSCI,311,,4,LTR,A,5,
1642,,COMPSCI,446,,4,LTR,F,5,
1642,,COMPSCI,561,,4,LTR,B+,6,
1642,,COMPSCI,532,,4,LTR,F,6,
1642,,COMPSCI,466,,4,LTR,A,7,
1642,,COMPSCI,390R,,4,LTR,F,7,
1642,,COMPSCI,453,,4,LTR,C+,8,
1642,,COMPSCI,325,,4,LTR,A,8,
1642,,COMPSCI,490U,,4,LTR,F,9,
1642,,COMPSCI,377,,4,LTR,C-,9,
1643,,COMPSCI,121,,4,LTR,A,1,
1643,,MATH,131,,4,LTR,A,1,
1643,,COMPSCI,187,,4,LTR,B,2,
1643,,MATH,132,,4,LTR,A,2,
1643,,COMPSCI,230,,4,LTR,B-,3,
1643,,COMPSCI,240,,4,LTR,A,3,
1643,,MATH,233,,4,LTR,A,3,
1643,,COMPSCI,240,,4,LTR,A,4,
1643,,COMPSCI,240,,4,LTR,B+,4,
1643,,MATH,235,,4,LTR,B+,4,
1643,,COMPSCI,311,,4,LTR,B,5,
1643,,COMPSCI,383,,4,LTR,F,5,
1643,,COMPSCI,550,,4,LTR,A,6,
1643,,COMPSCI,561,,4,LTR,F,6,
1643,,COMPSCI,491G,,4,LTR,A,7,
1643,,COMPSCI,420,,4,LTR,C+,7,
1643,,COMPSCI,320,,4,LTR,F,8,
1643,,COMPSCI,370,,4,LTR,A,8,
1643,,COMPSCI,328,,4,LTR,C+,9,
1643,,COMPSCI,345,,4,LTR,D+,9,
1644,,COMPSCI,121,,4,LTR,A,1,
1644,,MATH,131,,4,LTR,A,1,
1644,,COMPSCI,187,,4,LTR,A,2,
1644,,MATH,132,,4,LTR,A,2,
1644,,COMPSCI,240,,4,LTR,C+,3,
1644,,COMPSCI,250,,4,LTR,C-,3,
1644,,MATH,233,,4,LTR,D-,3,
1644,,COMPSCI,220,,4,LTR,C-,4,
1644,,COMPSCI,250,,4,LTR,D-,4,
1644,,MATH,235,,4,LTR,A,4,
1644,,COMPSCI,311,,4,LTR,A,5,
1644,,COMPSCI,491G,,4,LTR,F,5,
1644,,COMPSCI,550,,4,LTR,F,6,
1644,,COMPSCI,325,,4,LTR,D+,6,
1644,,COMPSCI,446,,4,LTR,F,7,
1644,,COMPSCI,508,,4,LTR,B,7,
1644,,COMPSCI,490Q,,4,LTR,B-,8,
1644,,COMPSCI,328,,4,LTR,F,8,
1644,,COMPSCI,590J,,4,LTR,B+,9,
1644,,COMPSCI,589,,4,LTR,F,9,
1645,,COMPSCI,121,,4,LTR,A,1,
1645,,MATH,131,,4,LTR,A,1,
1645,,COMPSCI,187,,4,LTR,A,2,
1645,,MATH,132,,4,LTR,A,2,
1645,,COMPSCI,250,,4,LTR,A,3,
1645,,COMPSCI,250,,4,LTR,A,3,
1645,,MATH,233,,4,LTR,A,3,
1645,,COMPSCI,250,,4,LTR,A,4,
1645,,COMPSCI,250,,4,LTR,A,4,
1645,,MATH,235,,4,LTR,A,4,
1645,,COMPSCI,311,,4,LTR,A,5,
1645,,COMPSCI,320,,4,LTR,C,5,
1645,,COMPSCI,325,,4,LTR,A-,6,
1645,,COMPSCI,589,,4,LTR,F,6,
1645,,COMPSCI,389,,4,LTR,F,7,
1645,,COMPSCI,429,,4,LTR,F,7,
1645,,COMPSCI,490U,,4,LTR,F,8,
1645,,COMPSCI,491G,,4,LTR,F,8,
1645,,COMPSCI,532,,4,LTR,A,9,
1645,,COMPSCI,390R,,4,LTR,A,9,
1646,,COMPSCI,121,,4,LTR,B,1,
1646,,MATH,131,,4,LTR,A,1,
1646,,COMPSCI,187,,4,LTR,A,2,
1646,,MATH,132,,4,LTR,A,2,
1646,,COMPSCI,220,,4,LTR,A,3,
1646,,COMPSCI,240,,4,LTR,C-,3,
1646,,MATH,233,,4,LTR,B+,3,
1646,,COMPSCI,250,,4,LTR,C,4,
1646,,COMPSCI,230,,4,LTR,D-,4,
1646,,MATH,235,,4,LTR,A,4,
1646,,COMPSCI,311,,4,LTR,A,5,
1646,,COMPSCI,514,,4,LTR,A,5,
1646,,COMPSCI,589,,4,LTR,B,6,
1646,,COMPSCI,420,,4,LTR,A,6,
1646,,COMPSCI,546,,4,LTR,F,7,
1646,,COMPSCI,326,,4,LTR,A,7,
1646,,COMPSCI,466,,4,LTR,A,8,
1646,,COMPSCI,501,,4,LTR,F,8,
1646,,COMPSCI,429,,4,LTR,C,9,
1646,,COMPSCI,377,,4,LTR,F,9,
1647,,COMPSCI,121,,4,LTR,A,1,
1647,,MATH,131,,4,LTR,A,1,
1647,,COMPSCI,187,,4,LTR,A,2,
1647,,MATH,132,,4,LTR,A,2,
1647,,COMPSCI,250,,4,LTR,B,3,
1647,,COMPSCI,220,,4,LTR,C,3,
1647,,MATH,233,,4,LTR,A,3,
1647,,COMPSCI,250,,4,LTR,A,4,
1647,,COMPSCI,250,,4,LTR,A,4,
1647,,MATH,235,,4,LTR,A,4,
1647,,COMPSCI,311,,4,LTR,F,5,
1647,,COMPSCI,420,,4,LTR,D-,5,
1647,,COMPSCI,514,,4,LTR,F,6,
1647,,COMPSCI,453,,4,LTR,F,6,
1647,,COMPSCI,328,,4,LTR,A,7,
1647,,COMPSCI,508,,4,LTR,C-,7,
1647,,COMPSCI,429,,4,LTR,A-,8,
1647,,COMPSCI,561,,4,LTR,F,8,
1647,,COMPSCI,491G,,4,LTR,F,9,
1647,,COMPSCI,383,,4,LTR,C,9,
1648,,COMPSCI,121,,4,LTR,A,1,
1648,,MATH,131,,4,LTR,A,1,
1648,,COMPSCI,187,,4,LTR,A,2,
1648,,MATH,132,,4,LTR,B-,2,
1648,,COMPSCI,250,,4,LTR,A,3,
1648,,COMPSCI,230,,4,LTR,D-,3,
1648,,MATH,233,,4,LTR,A,3,
1648,,COMPSCI,230,,4,LTR,A-,4,
1648,,COMPSCI,230,,4,LTR,A,4,
1648,,MATH,235,,4,LTR,D,4,
1648,,COMPSCI,311,,4,LTR,D+,5,
1648,,COMPSCI,532,,4,LTR,B+,5,
1648,,COMPSCI,501,,4,LTR,C+,6,
1648,,COMPSCI,325,,4,LTR,B,6,
1648,,COMPSCI,589,,4,LTR,C+,7,
1648,,COMPSCI,561,,4,LTR,C,7,
1648,,COMPSCI,389,,4,LTR,A,8,
1648,,COMPSCI,590J,,4,LTR,F,8,
1648,,COMPSCI,520,,4,LTR,D-,9,
1648,,COMPSCI,445,,4,LTR,A,9,
1649,,COMPSCI,121,,4,LTR,B+,1,
1649,,MATH,131,,4,LTR,A,1,
1649,,COMPSCI,187,,4,LTR,A,2,
1649,,MATH,132,,4,LTR,A,2,
1649,,COMPSCI,250,,4,LTR,C+,3,
1649,,COMPSCI,240,,4,LTR,A,3,
1649,,MATH,233,,4,LTR,D,3,
1649,,COMPSCI,220,,4,LTR,A,4,
1649,,COMPSCI,240,,4,LTR,C,4,
1649,,MATH,235,,4,LTR,A,4,
1649,,COMPSCI,311,,4,LTR,A,5,
1649,,COMPSCI,550,,4,LTR,C,5,
1649,,COMPSCI,674,,4,LTR,C+,6,
1649,,COMPSCI,501,,4,LTR,A,6,
1649,,COMPSCI,370,,4,LTR,B-,7,
1649,,COMPSCI,453,,4,LTR,F,7,
1649,,COMPSCI,445,,4,LTR,A-,8,
1649,,COMPSCI,390R,,4,LTR,F,8,
1649,,COMPSCI,328,,4,LTR,F,9,
1649,,COMPSCI,589,,4,LTR,A,9,
1650,,COMPSCI,121,,4,LTR,A,1,
1650,,MATH,131,,4,LTR,A,1,
1650,,COMPSCI,187,,4,LTR,B,2,
1650,,MATH,132,,4,LTR,A,2,
1650,,COMPSCI,230,,4,LTR,A,3,
1650,,COMPSCI,230,,4,LTR,A,3,
1650,,MATH,233,,4,LTR,B+,3,
1650,,COMPSCI,240,,4,LTR,A,4,
1650,,COMPSCI,230,,4,LTR,A,4,
1650,,MATH,235,,4,LTR,B+,4,
1650,,COMPSCI,311,,4,LTR,A,5,
1650,,COMPSCI,328,,4,LTR,F,5,
1650,,COMPSCI,446,,4,LTR,C,6,
1650,,COMPSCI,320,,4,LTR,F,6,
1650,,COMPSCI,466,,4,LTR,F,7,
1650,,COMPSCI,674,,4,LTR,F,7,
1650,,COMPSCI,453,,4,LTR,D-,8,
1650,,COMPSCI,390R,,4,LTR,F,8,
1650,,COMPSCI,590J,,4,LTR,F,9,
1650,,COMPSCI,420,,4,LTR,F,9,
1651,,COMPSCI,121,,4,LTR,A,1,
1651,,MATH,131,,4,LTR,A,1,
1651,,COMPSCI,187,,4,LTR,A,2,
1651,,MATH,132,,4,LTR,B,2,
1651,,COMPSCI,220,,4,LTR,D-,3,
1651,,COMPSCI,230,,4,LTR,A,3,
1651,,MATH,233,,4,LTR,A,3,
1651,,COMPSCI,230,,4,LTR,C,4,
1651,,COMPSCI,220,,4,LTR,C+,4,
1651,,MATH,235,,4,LTR,A,4,
1651,,COMPSCI,311,,4,LTR,A,5,
1651,,COMPSCI,532,,4,LTR,F,5,
1651,,COMPSCI,535,,4,LTR,D,6,
1651,,COMPSCI,490Q,,4,LTR,A-,6,
1651,,COMPSCI,390R,,4,LTR,A,7,
1651,,COMPSCI,325,,4,LTR,B,7,
1651,,COMPSCI,501,,4,LTR,A,8,
1651,,COMPSCI,446,,4,LTR,A,8,
1651,,COMPSCI,590J,,4,LTR,F,9,
1651,,COMPSCI,674,,4,LTR,F,9,
1652,,COMPSCI,121,,4,LTR,B,1,
1652,,MATH,131,,4,LTR,A,1,
1652,,COMPSCI,187,,4,LTR,A,2,
1652,,MATH,132,,4,LTR,A,2,
1652,,COMPSCI,250,,4,LTR,A,3,
1652,,COMPSCI,250,,4,LTR,A-,3,
1652,,MATH,233,,4,LTR,C-,3,
1652,,COMPSCI,220,,4,LTR,D,4,
1652,,COMPSCI,220,,4,LTR,C-,4,
1652,,MATH,235,,4,LTR,A,4,
1652,,COMPSCI,311,,4,LTR,A,5,
1652,,COMPSCI,491G,,4,LTR,C,5,
1652,,COMPSCI,466,,4,LTR,F,6,
1652,,COMPSCI,328,,4,LTR,F,6,
1652,,COMPSCI,535,,4,LTR,F,7,
1652,,COMPSCI,446,,4,LTR,B+,7,
1652,,COMPSCI,589,,4,LTR,A,8,
1652,,COMPSCI,514,,4,LTR,B,8,
1652,,COMPSCI,546,,4,LTR,F,9,
1652,,COMPSCI,561,,4,LTR,F,9,
1653,,COMPSCI,121,,4,LTR,A,1,
1653,,MATH,131,,4,LTR,B,1,
1653,,COMPSCI,187,,4,LTR,A,2,
1653,,MATH,132,,4,LTR,B+,2,
1653,,COMPSCI,230,,4,LTR,A,3,
1653,,COMPSCI,220,,4,LTR,A,3,
1653,,MATH,233,,4,LTR,C,3,
1653,,COMPSCI,250,,4,LTR,A-,4,
1653,,COMPSCI,250,,4,LTR,B+,4,
1653,,MATH,235,,4,LTR,A,4,
1653,,COMPSCI,311,,4,LTR,F,5,
1653,,COMPSCI,674,,4,LTR,C+,5,
1653,,COMPSCI,550,,4,LTR,A,6,
1653,,COMPSCI,590J,,4,LTR,C-,6,
1653,,COMPSCI,546,,4,LTR,C,7,
1653,,COMPSCI,490Q,,4,LTR,B,7,
1653,,COMPSCI,466,,4,LTR,D+,8,
1653,,COMPSCI,345,,4,LTR,F,8,
1653,,COMPSCI,328,,4,LTR,A,9,
1653,,COMPSCI,325,,4,LTR,F,9,
1654,,COMPSCI,121,,4,LTR,A-,1,
1654,,MATH,131,,4,LTR,A,1,
1654,,COMPSCI,187,,4,LTR,A-,2,
1654,,MATH,132,,4,LTR,B+,2,
1654,,COMPSCI,250,,4,LTR,D-,3,
1654,,COMPSCI,220,,4,LTR,D,3,
1654,,MATH,233,,4,LTR,A,3,
1654,,COMPSCI,230,,4,LTR,D+,4,
1654,,COMPSCI,240,,4,LTR,A,4,
1654,,MATH,235,,4,LTR,B-,4,
1654,,COMPSCI,311,,4,LTR,A,5,
1654,,COMPSCI,326,,4,LTR,D,5,
1654,,COMPSCI,490U,,4,LTR,D,6,
1654,,COMPSCI,383,,4,LTR,F,6,
1654,,COMPSCI,550,,4,LTR,A,7,
1654,,COMPSCI,389,,4,LTR,A,7,
1654,,COMPSCI,420,,4,LTR,F,8,
1654,,COMPSCI,445,,4,LTR,F,8,
1654,,COMPSCI,508,,4,LTR,B+,9,
1654,,COMPSCI,520,,4,LTR,F,9,
1655,,COMPSCI,121,,4,LTR,A,1,
1655,,MATH,131,,4,LTR,A,1,
1655,,COMPSCI,187,,4,LTR,A-,2,
1655,,MATH,132,,4,LTR,A,2,
1655,,COMPSCI,240,,4,LTR,C+,3,
1655,,COMPSCI,230,,4,LTR,A,3,
1655,,MATH,233,,4,LTR,A,3,
1655,,COMPSCI,250,,4,LTR,A,4,
1655,,COMPSCI,250,,4,LTR,A,4,
1655,,MATH,235,,4,LTR,B+,4,
1655,,COMPSCI,311,,4,LTR,A,5,
1655,,COMPSCI,501,,4,LTR,D,5,
1655,,COMPSCI,561,,4,LTR,A,6,
1655,,COMPSCI,328,,4,LTR,A,6,
1655,,COMPSCI,535,,4,LTR,C,7,
1655,,COMPSCI,320,,4,LTR,D,7,
1655,,COMPSCI,514,,4,LTR,C-,8,
1655,,COMPSCI,377,,4,LTR,D-,8,
1655,,COMPSCI,546,,4,LTR,C,9,
1655,,COMPSCI,490U,,4,LTR,F,9,
1656,,COMPSCI,121,,4,LTR,A,1,
1656,,MATH,131,,4,LTR,A,1,
1656,,COMPSCI,187,,4,LTR,A,2,
1656,,MATH,132,,4,LTR,A-,2,
1656,,COMPSCI,240,,4,LTR,A,3,
1656,,COMPSCI,220,,4,LTR,D-,3,
1656,,MATH,233,,4,LTR,A,3,
1656,,COMPSCI,240,,4,LTR,A,4,
1656,,COMPSCI,240,,4,LTR,A,4,
1656,,MATH,235,,4,LTR,B,4,
1656,,COMPSCI,311,,4,LTR,F,5,
1656,,COMPSCI,674,,4,LTR,A,5,
1656,,COMPSCI,508,,4,LTR,F,6,
1656,,COMPSCI,514,,4,LTR,B,6,
1656,,COMPSCI,561,,4,LTR,B,7,
1656,,COMPSCI,389,,4,LTR,A,7,
1656,,COMPSCI,589,,4,LTR,A-,8,
1656,,COMPSCI,420,,4,LTR,A,8,
1656,,COMPSCI,590J,,4,LTR,C,9,
1656,,COMPSCI,520,,4,LTR,C+,9,
1657,,COMPSCI,121,,4,LTR,A,1,
1657,,MATH,131,,4,LTR,A,1,
1657,,COMPSCI,187,,4,LTR,A,2,
1657,,MATH,132,,4,LTR,A,2,
1657,,COMPSCI,240,,4,LTR,A,3,
1657,,COMPSCI,230,,4,LTR,A,3,
1657,,MATH,233,,4,LTR,C,3,
1657,,COMPSCI,250,,4,LTR,A,4,
1657,,COMPSCI,240,,4,LTR,A,4,
1657,,MATH,235,,4,LTR,A,4,
1657,,COMPSCI,311,,4,LTR,F,5,
1657,,COMPSCI,453,,4,LTR,C-,5,
1657,,COMPSCI,370,,4,LTR,F,6,
1657,,COMPSCI,490U,,4,LTR,F,6,
1657,,COMPSCI,550,,4,LTR,B+,7,
1657,,COMPSCI,326,,4,LTR,A,7,
1657,,COMPSCI,445,,4,LTR,B+,8,
1657,,COMPSCI,508,,4,LTR,F,8,
1657,,COMPSCI,561,,4,LTR,A,9,
1657,,COMPSCI,589,,4,LTR,D,9,
1658,,COMPSCI,121,,4,LTR,A,1,
1658,,MATH,131,,4,LTR,A,1,
1658,,COMPSCI,187,,4,LTR,A,2,
1658,,MATH,132,,4,LTR,B,2,
1658,,COMPSCI,220,,4,LTR,C-,3,
1658,,COMPSCI,250,,4,LTR,A,3,
1658,,MATH,233,,4,LTR,A,3,
1658,,COMPSCI,230,,4,LTR,D-,4,
1658,,COMPSCI,220,,4,LTR,B,4,
1658,,MATH,235,,4,LTR,D,4,
1658,,COMPSCI,311,,4,LTR,C-,5,
1658,,COMPSCI,490U,,4,LTR,F,5,
1658,,COMPSCI,550,,4,LTR,D-,6,
1658,,COMPSCI,589,,4,LTR,F,6,
1658,,COMPSCI,535,,4,LTR,B,7,
1658,,COMPSCI,420,,4,LTR,C,7,
1658,,COMPSCI,389,,4,LTR,F,8,
1658,,COMPSCI,501,,4,LTR,A-,8,
1658,,COMPSCI,328,,4,LTR,F,9,
1658,,COMPSCI,445,,4,LTR,F,9,
1659,,COMPSCI,121,,4,LTR,B,1,
1659,,MATH,131,,4,LTR,A,1,
1659,,COMPSCI,187,,4,LTR,A,2,
1659,,MATH,132,,4,LTR,A-,2,
1659,,COMPSCI,230,,4,LTR,A,3,
1659,,COMPSCI,220,,4,LTR,A,3,
1659,,MATH,233,,4,LTR,C,3,
1659,,COMPSCI,240,,4,LTR,D,4,
1659,,COMPSCI,220,,4,LTR,A,4,
1659,,MATH,235,,4,LTR,B,4,
1659,,COMPSCI,311,,4,LTR,A,5,
1659,,COMPSCI,590J,,4,LTR,F,5,
1659,,COMPSCI,377,,4,LTR,B-,6,
1659,,COMPSCI,345,,4,LTR,A,6,
1659,,COMPSCI,328,,4,LTR,F,7,
1659,,COMPSCI,453,,4,LTR,B-,7,
1659,,COMPSCI,466,,4,LTR,F,8,
1659,,COMPSCI,508,,4,LTR,B-,8,
1659,,COMPSCI,546,,4,LTR,F,9,
1659,,COMPSCI,490U,,4,LTR,F,9,
1660,,COMPSCI,121,,4,LTR,B,1,
1660,,MATH,131,,4,LTR,A,1,
1660,,COMPSCI,187,,4,LTR,A-,2,
1660,,MATH,132,,4,LTR,B,2,
1660,,COMPSCI,220,,4,LTR,C,3,
1660,,COMPSCI,220,,4,LTR,C-,3,
1660,,MATH,233,,4,LTR,A,3,
1660,,COMPSCI,250,,4,LTR,A,4,
1660,,COMPSCI,250,,4,LTR,A,4,
1660,,MATH,235,,4,LTR,A,4,
1660,,COMPSCI,311,,4,LTR,A,5,
1660,,COMPSCI,390R,,4,LTR,A,5,
1660,,COMPSCI,320,,4,LTR,A,6,
1660,,COMPSCI,383,,4,LTR,D-,6,
